302715,2763735,11892,18331
257642,2783555,41071,1488
303686,2766031,8495,2912
291467,2731378,7482,2850
253040,2745086,44954,24091
306476,2758756,614,6932
279249,2752888,14059,28483
251888,2727095,14142,30948
279999,2769608,26667,4525
260963,2769995,22411,6159
284510,2770249,29478,11468
276434,2745402,7591,34017
259133,2724307,48406,37175
286324,2782955,27976,179
270051,2756982,28060,19979
313176,2737060,1937,37066
314930,2751411,762,26984
303471,2715313,6463,3530
275493,2769069,11159,13409
259078,2762806,52642,9000
257582,2719705,15017,8984
262809,2721605,50581,11210
275111,2781942,13845,999
278404,2754610,9406,26865
291457,2766591,17317,16286
288251,2752422,22060,9955
292177,2737017,2907,17885
263173,2722346,10809,7749
251854,2737330,35199,132
314564,2723583,533,57757
254463,2732566,40228,2530
281294,2741841,9858,13127
302055,2776980,6724,8271
283463,2778751,16926,969
311191,2753282,2158,30085
295480,2713991,7165,35515
261101,2757061,16620,1804
247998,2726885,7132,12514
277365,2728724,2436,9649
314133,2773252,649,9670
271989,2726760,691,12705
294474,2723788,8786,5117
292433,2752787,16334,22155
263711,2736029,18467,24363
287086,2730299,23482,7381
312017,2783426,1011,1316
259320,2761668,29264,7679
272881,2776716,10738,3286
287792,2717991,482,2469
301633,2775196,5289,8446
268820,2740262,46152,7042
314021,2715982,476,67008
271524,2776817,3049,476
315633,2759738,7,3334
290262,2727953,3132,37851
265173,2732127,36460,14447
299334,2774012,13999,11036
262227,2772557,25682,12263
307993,2760103,5705,18053
297148,2757017,16686,12958
246966,2777763,51459,2262
247646,2759469,25451,5748
285323,2719314,24433,8192
289967,2725913,14783,41445
297428,2779182,12086,4332
252011,2717626,34767,18748
296503,2741693,3071,34606
268262,2720572,22429,36269
296044,2762599,9492,11870
250971,2741544,50423,16876
252821,2754064,19128,3841
284396,2766653,9338,2424
254267,2736809,20995,3905
288108,2774534,232,31
292367,2730027,12261,28361
291545,2753739,18146,5026
311000,2775769,3735,6126
251423,2767572,50902,6854
250166,2728047,783,25315
302659,2726589,7677,39218
254174,2716353,29466,42924
272364,2760921,29062,10139
259335,2763789,39071,3617
305602,2776127,1209,28
309964,2741496,4806,37942
302543,2714658,3879,63801
310868,2717158,125,19518
294928,2752445,14096,18781
291230,2722477,16950,27546
308758,2747635,6341,34407
280614,2737671,6957,17965
253362,2712428,361,29034
273718,2778547,19705,1088
265645,2744322,11367,27364
255061,2769796,55425,13505
293732,2722709,2019,43898
274759,2729842,6374,11515
272542,2735154,7517,26444
267683,2754274,30516,21772
292145,2758666,4068,3213
285889,2741320,1999,20120
274136,2751535,7483,9223
249471,2779690,64166,3386
280555,2785144,27060,40
272119,2726634,39853,22332
311391,2783756,1905,870
284601,2740649,527,39820
251012,2764546,33544,2281
260426,2755529,24744,10038
313675,2767152,1557,2496
270466,2760641,40768,13083
259570,2723517,4018,40769
278766,2766513,2107,4659
280960,2736812,4399,34730
286627,2764975,846,12339
314857,2718192,503,7666
307136,2765026,76,10879
312287,2781258,1423,2407
295150,2720925,19240,16209
309999,2744061,4336,20433
284306,2746136,31449,11698
264653,2772804,24284,10520
257376,2736152,12164,21744
253192,2731586,8154,32475
298703,2721959,7368,60430
280891,2725068,12006,5072
261448,2733756,6355,31096
273964,2729128,9855,11679
278870,2767681,10697,11263
295209,2769409,2913,2050
315142,2752068,446,11519
247003,2724729,48495,35729
279023,2714949,30273,32855
276172,2757955,17124,6350
289694,2740318,2332,32232
301036,2771427,11318,1908
302607,2713348,9587,18018
271855,2712236,22022,59267
310643,2749795,2242,5247
267969,2784318,46566,482
296638,2722529,5519,12309
306262,2754196,8457,21459
311829,2780283,1436,3541
249799,2772675,4164,732
258297,2766654,22098,13550
256398,2737058,25930,2277
298300,2784363,14587,651
284021,2717520,28039,32581
267441,2719696,10823,6342
314873,2762063,904,17265
285689,2772073,27963,10319
266152,2734998,37468,24066
303055,2763685,6958,10889
248113,2780913,9144,4092
291861,2733554,22447,4251
290441,2750262,15379,2460
295876,2774666,733,8545
253621,2747342,17766,6177
247548,2760759,23128,14316
314954,2715950,73,29971
272066,2779231,37574,2919
247657,2721489,51469,62682
263683,2784869,22579,389
299761,2762109,369,19827
304310,2771470,3948,490
264578,2724878,32092,18982
251297,2754185,6447,18031
248860,2727694,56664,47994
277641,2774083,36083,1925
273628,2764803,20759,19995
281716,2764976,22244,15687
315135,2755120,673,9139
293395,2762920,10137,9769
261421,2770946,7072,11460
280165,2732555,9124,50314
315346,2719028,187,39531
273722,2756888,11408,1347
253060,2777845,61385,401
303162,2784255,1497,217
310521,2736851,3978,19194
309768,2745156,5366,4113
268086,2770015,43169,283
263428,2743384,7739,19124
263325,2719694,44851,29818
255026,2755934,9625,18361
287020,2747314,8976,28873
290985,2742028,2367,4694
293771,2750063,390,31658
290441,2721062,6236,54845
257585,2765937,10368,12312
262497,2714530,53282,42878
310996,2735105,4421,41086
311443,2743704,4219,13951
301944,2767039,7815,15535
297259,2717065,18448,54611
250966,2766063,30173,5928
255912,2721797,40557,48403
313572,2768276,827,1458
280300,2749613,20978,31776
315825,2730770,0,34930
313232,2784993,2460,151
276427,2727929,36974,28928
263573,2720161,46253,34
306165,2760858,943,16445
310115,2713828,4072,63251
252395,2766490,8051,13396
299116,2774913,8924,8213
250455,2747323,57660,4052
301042,2737832,4290,40791
308176,2751475,326,31182
309206,2715216,1559,25756
286901,2712337,13120,50254
286453,2776467,24684,5883
286022,2757418,22424,2419
252031,2727399,36198,25667
282594,2767490,6437,7495
260080,2755755,25536,3800
266480,2783119,9926,486
273967,2778759,8939,3958
292282,2758834,12808,12292
283350,2740897,13287,13816
269651,2755329,15896,20878
289499,2762929,4152,14004
305929,2758465,7425,14593
297452,2744644,18360,30064
306333,2733160,1536,28919
260841,2735001,36368,43635
299831,2752853,5243,8201
313839,2744088,908,10517
300767,2742414,2895,5462
304594,2736670,5153,17778
286417,2746203,21651,15219
286761,2726236,15116,702
306011,2783518,9640,1646
278890,2732675,3726,44538
267539,2723741,13270,12997
270409,2720834,30938,21953
310681,2759218,4846,8663
255757,2778102,5191,4734
257913,2767594,5011,12385
258958,2784522,46607,673
274310,2743912,7428,14664
299298,2760518,8409,16158
253652,2768532,5557,13072
250198,2765018,5404,4024
299748,2734075,2733,50696
276032,2784173,34713,783
297571,2757051,16804,1503
257458,2763701,29122,7529
263731,2760615,94,3895
288957,2773147,7639,10601
282442,2713621,14798,30100
281552,2719589,131,36234
288062,2746024,19732,3028
260360,2777897,14639,3721
257180,2766315,23389,404
253710,2758820,56472,16030
293826,2719776,6567,60990
280290,2744171,35402,296
281343,2736337,19871,21569
260498,2725285,10630,55003
301409,2741760,7939,33172
285712,2779870,19179,4386
301460,2740987,6995,6814
264979,2748392,28622,25345
279760,2732190,14074,32891
303338,2779859,12250,3092
268921,2741681,44581,30350
285456,2714677,25443,10321
264100,2774603,662,5296
293719,2740789,4697,6425
275510,2742903,37237,19775
300797,2720789,842,25267
259137,2764527,45985,18324
274102,2739156,36918,22332
275683,2724053,24811,2079
249578,2746804,24583,38430
259979,2757569,30980,17588
304957,2721663,9809,45345
275799,2742921,8237,35208
288066,2713151,6097,64235
276107,2719280,10700,63489
269203,2721889,8734,2472
248728,2775077,41511,4
312626,2746983,557,35292
258556,2727851,1744,26342
249427,2728846,25074,44986
289976,2761180,18182,5012
263277,2776986,17711,1287
291724,2756921,21607,26957
285547,2730344,5477,54190
253132,2727113,4345,44592
297789,2718531,8582,48128
300434,2752889,12393,29800
285644,2739065,25193,35812
272948,2776779,21532,5603
310134,2745580,1148,290
249377,2732399,27762,44547
252278,2742006,21570,23869
295397,2768649,13955,1463
284669,2736297,2564,28157
312811,2743458,2137,8092
287430,2716081,12684,21514
274840,2736593,26232,37771
260084,2752962,110,31381
260160,2777113,39043,1508
286145,2712915,7430,49838
312119,2766125,385,7976
287469,2714789,25855,8962
254573,2777239,3999,6030
258722,2756622,28719,26457
267101,2780015,41692,2406
280033,2724738,24702,54167
307839,2745702,4116,4573
264325,2733694,7899,39032
281397,2723726,30305,32457
299927,2733522,1396,25609
249955,2782296,16410,1806
247506,2779528,6118,4092
248026,2763186,42211,2333
256689,2738281,15790,29663
270193,2741443,32623,11047
311856,2746933,3607,15389
251145,2775038,21469,10021
297913,2767617,2230,5802
267613,2713917,29121,68125
312547,2721778,1441,8389
310650,2774769,3442,8608
273822,2749668,40125,32802
246990,2776659,45266,893
310729,2734888,1933,48817
249413,2784546,23028,750
276743,2755902,14302,10992
262167,2733386,15699,21319
282075,2762569,9915,11082
301542,2752541,9649,29988
309525,2725069,1715,3079
272552,2721790,15416,45454
309338,2737816,5899,27814
299599,2763817,2623,152
307827,2762573,5688,3838
260653,2753652,13464,30043
250225,2718463,9564,47284
291552,2742689,23928,22661
259481,2728041,41921,34602
247056,2769735,35266,14537
261255,2739005,28977,27070
