304016,2782991,15,494
310371,2748716,4704,28193
282338,2725480,16864,28234
264598,2771519,25111,3146
262807,2733623,32877,2309
305213,2780214,6783,4794
285123,2715747,1092,52326
254848,2772322,29966,1896
309469,2726349,6069,5200
254309,2766982,46480,5721
306596,2758770,4230,16851
263772,2732514,1747,9888
305443,2757017,2147,26495
299972,2782762,8856,1517
293761,2714928,8738,49843
305044,2757010,9428,19399
311623,2737437,2948,35243
264406,2774698,9794,2035
275572,2749890,17486,3485
271270,2781038,4159,923
280030,2772489,15476,1831
280456,2719695,20112,1880
302649,2731078,5379,53841
278216,2770829,20145,2717
255344,2754871,42021,4882
280530,2775338,15025,1934
264199,2728924,3378,46341
272149,2783146,21445,2061
286483,2725269,23285,6660
315528,2718198,276,21750
285815,2753791,23958,5513
296606,2722995,2261,49329
251793,2767809,16758,12095
259793,2768897,9044,6808
257558,2736897,43365,37030
251516,2723617,27027,49823
255438,2783413,15368,1542
296620,2737621,1978,37127
304574,2784131,1265,751
285442,2749754,30286,33413
311169,2718455,726,8862
297092,2740205,851,7554
274074,2776682,18268,6654
310063,2764358,4198,9559
295996,2729543,7072,11048
262035,2727730,22784,11868
281926,2773226,7263,6453
276227,2777605,29571,4221
285629,2734409,1759,33107
305527,2713484,3461,60287
292417,2717773,18343,53457
300474,2777104,6770,3071
267025,2784336,21945,258
268784,2751454,40793,22189
278941,2732032,3926,26665
301123,2736458,13024,44354
250211,2774783,57289,9193
254110,2764200,36206,20785
266520,2757856,28831,4051
311073,2758457,4657,7873
287232,2720439,4171,54388
273535,2714343,11101,48750
308760,2765691,3623,1282
269934,2728360,21337,4129
281786,2782697,11657,1825
255471,2732641,25044,483
292364,2771535,22527,64
302013,2732269,4102,52500
274602,2767120,34454,14994
291542,2744810,22948,28133
262300,2781682,15934,3017
266714,2724920,15069,3017
312812,2750623,1951,5433
265439,2715969,19721,45651
294705,2737822,11561,43554
314061,2766700,496,8168
263674,2780200,14430,3137
263620,2750176,15420,31396
264241,2763551,42288,9875
276896,2727174,18002,27356
249713,2784634,2018,547
314755,2720905,600,27542
258164,2718009,35747,8040
292822,2713761,15344,55655
284334,2741241,5142,778
313308,2747570,1469,13927
298595,2754404,6038,6494
268373,2725420,27628,29681
303524,2780577,9472,510
294945,2716055,3547,58097
255863,2743769,7443,33176
277931,2759629,12682,1845
285707,2719731,22543,10211
283413,2767752,24885,2213
250456,2726591,36282,56082
291089,2760277,13040,18989
280725,2771875,24547,12018
265609,2784300,8847,73
301165,2767206,3182,2395
273021,2780302,41942,1653
283907,2748375,18646,15063
255775,2768584,18038,13445
280665,2720188,28433,12914
289684,2754610,10087,12199
257289,2771260,16752,7873
262821,2727403,7318,16016
263327,2727766,31410,26701
274962,2712494,24489,19614
304567,2746635,4610,9541
296679,2765684,12755,13989
272851,2722339,5205,25039
279286,2716314,32370,44961
268393,2740859,490,18938
292709,2752202,12040,3700
248761,2719251,28669,19822
286868,2754422,12183,21221
260666,2727984,29293,40890
270519,2738437,24730,26485
302774,2743812,10450,28425
308266,2741582,2693,37217
254137,2780056,58013,1711
306459,2782485,2102,1781
267632,2735595,9514,42992
273513,2723541,40969,16731
288571,2761127,24761,13830
283726,2719963,27371,52579
283508,2774860,29131,9667
299310,2758679,7687,12718
300140,2718332,1383,64026
277117,2754514,23923,24114
295988,2724381,11550,45083
284870,2750760,25497,34215
253817,2724255,38412,21446
308842,2749186,551,19357
296186,2713826,1299,196
259945,2723000,50463,22691
253332,2740464,34093,27061
315435,2717320,369,29194
278672,2759308,11781,14312
311517,2750001,1505,18933
266005,2717742,47835,31880
299857,2750410,8287,16990
249282,2784622,31806,207
291522,2718688,11966,24162
268944,2736024,30648,16041
258924,2726024,5328,7693
264268,2776336,35240,6255
260111,2716656,33897,32515
270961,2733356,20541,27129
294111,2719390,12333,54792
299081,2774849,7657,1593
302410,2716405,3289,22855
249134,2752699,51072,14192
286462,2723084,25475,12394
276369,2726085,38693,7276
308133,2724917,5384,23623
292286,2740644,1511,14039
255166,2765257,37619,7591
250744,2764090,3513,1865
309802,2771456,218,13139
303908,2767989,11741,11109
297787,2778685,817,1495
297921,2779236,10431,2612
305902,2782941,371,1200
299439,2718779,3739,28349
272661,2739373,9012,32851
304294,2770461,6246,7548
264147,2719717,29266,40675
273942,2769726,3800,10860
264260,2773489,43704,8712
304281,2753630,8806,12942
262321,2742861,44629,38378
287218,2755963,3431,5550
254000,2756796,33203,14462
287878,2718692,23089,47292
295523,2759124,14697,15890
273462,2723112,11707,4975
264388,2712525,35323,26134
293330,2718898,8202,15015
271202,2713291,19007,48105
297980,2735658,8957,4634
275479,2714339,12932,1646
295669,2729397,4214,47285
287068,2725833,24183,9006
299200,2720620,10041,34964
276606,2752541,959,22034
286984,2763333,11726,10733
300821,2727058,771,25102
258761,2767065,30854,15489
280793,2734563,20971,43482
270305,2742329,20998,14665
262976,2738754,9032,23657
256230,2734656,36872,11688
302390,2762602,11855,17470
267422,2721870,44541,39160
298078,2773979,14529,3625
314008,2736952,1520,32329
285084,2736003,15877,47278
290180,2756395,8168,24155
261985,2763171,5935,6504
266784,2742595,40603,13069
300659,2746880,12354,814
296554,2780380,14914,801
313139,2743658,2584,16548
289851,2751472,13019,17561
289464,2759153,777,5714
247690,2712267,49907,61192
290074,2737297,14360,3343
311010,2716676,2071,18529
268615,2718391,6105,16384
309993,2712790,3470,56745
247559,2754862,48562,252
311096,2753174,379,27230
253633,2768434,30613,2465
261335,2777160,39768,1017
267378,2778343,42210,4460
285259,2738224,27889,44107
296435,2738550,18718,17748
283138,2769176,26249,4285
293878,2758459,2817,14860
266447,2718718,24220,17126
288896,2731523,25939,27934
298951,2757110,171,8931
263183,2780314,52204,2533
254115,2719751,12376,44928
268500,2715498,16977,35751
302052,2775732,2152,2637
304222,2748918,6403,13794
304442,2730365,3656,34944
256681,2784819,32151,251
273647,2736953,5052,983
250831,2722002,63529,39970
250373,2758032,62018,9900
253609,2761153,15973,16191
270388,2741394,38872,9294
269639,2755582,274,26706
305315,2760311,8408,18022
292417,2775270,11497,4192
282550,2737200,22016,42557
254968,2778269,12910,4814
259078,2780813,31757,3158
255558,2750080,57904,31386
252262,2755909,11305,16171
311359,2749673,2565,13252
258030,2753787,56713,9602
250449,2733119,61297,43207
276580,2732317,17169,27290
307854,2726711,1262,24945
262197,2719396,36934,56621
257419,2767014,326,2724
250147,2728194,60441,6949
302832,2725098,12038,26640
308453,2777657,4440,229
268775,2742365,15836,25836
307607,2756446,1553,684
271325,2763000,23218,20683
288794,2734548,40,11435
303675,2750818,10724,16076
276426,2731322,37199,31573
254856,2713225,30613,23446
290460,2779138,24910,3791
311372,2718904,1122,6825
272873,2713919,40756,46720
272679,2776745,22469,5371
254777,2782985,2253,407
289290,2782664,17269,1616
262963,2726701,2807,34598
288716,2778615,13774,680
305058,2717293,3903,47274
276086,2762521,31769,13725
278621,2715661,3485,16429
273376,2748130,39342,11506
285862,2769877,17684,3675
276041,2742881,27527,34263
275362,2773516,33692,8507
260174,2727998,47559,56104
250618,2744245,1003,24940
314429,2775774,750,2289
251946,2728245,22731,56091
315221,2721318,509,40043
252674,2763018,56268,14053
313255,2738881,2469,3818
250351,2770388,50694,5148
273441,2716138,23561,56152
314389,2733258,1140,2299
255781,2752889,110,4496
314379,2759962,242,22579
287419,2776417,10661,3743
278627,2725162,10810,52377
278667,2761832,591,10228
299046,2772364,11670,8763
295382,2773327,12538,1196
312201,2719523,3423,60551
298498,2714336,15368,68513
248088,2761660,22859,3239
278912,2748591,8176,3877
272321,2751834,19875,798
281488,2783025,24216,2041
284849,2725491,27642,10182
254746,2729749,23997,16620
292162,2730402,1296,10510
264255,2784744,23501,63
312456,2772593,800,12288
255364,2712312,48656,16046
263026,2726790,26826,42467
302028,2746120,10790,33484
303919,2772503,2278,3864
271623,2714762,7877,43817
262040,2765472,28706,2380
259841,2741016,18098,36524
269236,2762426,45804,2340
285422,2737131,2194,41101
296654,2764384,4023,13764
260394,2769308,27169,14877
313736,2713788,108,20585
294245,2741382,2504,24738
289511,2725161,21941,13850
283796,2775622,4195,4799
308377,2775293,3533,3590
304765,2776131,8010,5795
299488,2759520,16185,6677
291519,2726773,15779,37944
274360,2746176,21178,23164
273994,2781679,3350,2036
284926,2722850,24733,47777
292319,2731645,17979,336
249305,2776596,63611,6144
277082,2769207,6540,15964
247275,2712698,17880,50111
288260,2723336,5508,11961
291252,2781784,13806,1483
250408,2747893,31480,35409
268925,2776176,26364,1847
287221,2766784,12169,14535
277018,2768333,4219,5882
249649,2772564,64155,11111
262616,2719541,35576,17136
290611,2742239,8376,33916
301042,2721355,7056,50613
267517,2722221,30253,44826
251551,2759906,2494,7291
258441,2727325,2623,9081
306951,2780150,397,1876
259755,2781721,12659,1136
288045,2747697,13694,22386
268155,2751858,30946,4518
294972,2745581,13705,24301
262701,2765383,48976,8977
263808,2770433,51958,3635
277452,2718318,6044,3368
250072,2747229,53655,1650
257851,2772332,42559,5963
269848,2725610,24132,55056
284364,2742990,8644,7371
271583,2765593,32591,1692
266056,2767304,36341,2714
315479,2716647,310,50395
313270,2736394,2275,36988
276933,2780665,24807,3167
294199,2771407,14277,12482
303725,2767853,7340,16921
269100,2731396,5058,11345
294876,2754231,15589,9144
262439,2726148,7692,22818
302706,2749952,10517,11997
278552,2712722,7283,52861
307438,2773979,6640,6005
256171,2733859,25419,32147
312830,2783461,2130,661
282857,2716502,21382,45644
309916,2775263,1345,6038
303127,2766612,4314,18184
256950,2784267,44233,935
260384,2784681,5536,57
270802,2727436,18715,10722
273633,2765615,3904,18387
279188,2712945,16899,36542
263519,2724356,37170,33249
300599,2716497,4157,29381
282332,2746952,32705,23128
270181,2753700,43001,22380
313205,2725471,737,15159
295711,2766962,4580,11122
272257,2716436,23952,6070
275054,2759208,28496,2660
263804,2758984,17415,16895
255368,2782495,11328,667
263480,2763821,39995,10324
303288,2739257,8944,36519
299939,2735734,2653,16665
254953,2767940,8732,3655
284309,2754388,11212,10082
285421,2715096,10967,11297
249220,2744133,45713,6276
311481,2763233,801,20677
248193,2719876,8912,47795
302169,2746355,8851,26051
278816,2777803,23509,1288
272768,2754783,30393,27474
257812,2738437,41523,3653
283429,2754852,4824,5188
290135,2775704,16565,8241
287878,2750030,10988,7005
262698,2771355,4662,1161
266295,2723068,36551,40734
309160,2737949,533,24006
264497,2728056,16157,23013
276319,2781026,15541,2285
258124,2720658,39159,44209
266938,2740371,22545,41477
260054,2765737,5939,7549
311800,2721346,2968,59243
290784,2748355,16562,16943
306099,2742389,3586,2672
248166,2720489,31218,48593
259569,2760678,23518,13976
277004,2759702,20307,23462
263852,2770115,3955,9723
261695,2777835,18719,6615
252782,2774000,43851,596
296187,2719396,11470,17016
253804,2734953,42017,48431
256160,2726122,52318,32642
255665,2734127,16218,44579
304546,2755830,8670,11288
247529,2767563,25431,7645
249750,2722437,28147,41108
290485,2712866,19774,45849
305823,2748931,5578,6016
271795,2747250,35327,12186
266445,2748295,24595,9625
258524,2781115,23224,2314
254619,2732287,52913,2097
313204,2748545,1326,33593
299010,2760926,10423,21196
296243,2753957,12915,4635
292716,2735991,5683,1821
283102,2713607,31350,7296
300639,2781464,3884,3361
293079,2765791,2368,9477
313801,2761556,1342,3567
276029,2748589,38383,2125
267605,2740500,5370,30059
301144,2752970,13470,22382
307014,2783952,911,921
272610,2735711,21855,47518
273662,2776660,26597,8052
295398,2783585,10012,1330
260874,2715566,4464,30260
275959,2779198,34509,2804
311982,2746535,2752,15176
254861,2783682,60528,1531
252628,2734395,11966,33023
248059,2749833,28504,32457
259474,2737979,31567,20456
297044,2777771,15217,3305
251078,2756109,44403,12220
274795,2738296,32018,4267
304258,2767568,10825,16136
268174,2732723,13633,34365
281609,2731484,4851,8983
257489,2712552,9820,2059
311051,2775283,2377,9553
297582,2713777,11276,60899
265370,2746856,25249,25227
250213,2729929,14758,13607
310525,2761172,2281,19310
271743,2746516,25569,11099
300207,2766940,668,1514
273196,2736422,3584,21733
281577,2730495,22506,8916
307732,2780870,75,3737
295947,2750459,3187,34529
305598,2712381,7310,66483
248628,2776804,25119,5907
277822,2776180,37858,1103
264100,2744701,6179,1451
292990,2780938,14061,1113
299674,2748364,15715,4778
293029,2722370,13435,9343
283229,2749814,2417,5314
275933,2722865,24913,6110
310916,2773359,2500,8929
253728,2726723,53868,10076
280625,2728684,24106,43941
286508,2772025,22381,5460
277320,2754355,27912,29735
286848,2721719,4740,52433
278646,2714175,15793,66184
276277,2766599,28540,16665
247832,2780683,32765,2212
288109,2749812,21398,14715
247766,2713284,24881,56294
311460,2758252,711,26344
270979,2742600,3430,39355
288084,2776763,17780,2365
