87958,55,3507,41792
88358,50519,4329,38321
20605,53879,60648,3315
14172,38004,81959,48990
24816,66273,23026,27034
50766,72079,5611,18619
51309,31419,47150,41797
90756,59193,5759,4864
25620,85951,69160,1077
83849,52444,11130,2857
62602,39925,28985,54965
18215,18732,74843,47205
83318,44158,1187,39699
82014,92795,1247,7147
37073,45465,60684,24440
70313,6155,18715,87836
31349,20768,47422,60267
79967,53057,18683,8388
96082,87218,2896,2610
44614,39430,52571,2770
305,68353,87649,16608
56825,47747,11915,3967
12786,556,3453,49311
7784,79170,60863,11080
19458,66277,49014,2473
59606,42457,24952,29502
31465,51405,35647,11935
44192,71534,28453,12594
33426,55506,52380,17391
84,47863,41173,51346
8536,63857,36081,18053
750,64608,19211,14327
30381,22624,18438,29812
47066,56315,32031,28496
2000,59832,91345,19176
75169,9565,17582,36262
68728,84815,4456,12435
39701,73755,18392,13777
8256,28291,11538,19857
96018,98037,3935,897
19844,5569,56500,32620
75184,80249,20471,19106
42972,46296,38105,7813
25478,75162,28896,12052
65244,10272,26827,40804
25674,36297,32067,23347
93353,76168,2081,20032
78909,49500,17206,13106
83461,62748,2213,26962
68995,18442,30016,21474
56201,63588,12943,2962
93011,10119,1298,84552
32312,16037,56202,79914
66006,88879,16453,7756
38563,11018,47075,42083
85879,90856,5799,1748
76601,90689,417,5884
81586,47400,4075,11887
54276,44728,27601,3765
76934,14545,19099,27244
29457,17216,50794,59589
82972,15166,996,59634
34062,9271,44799,11295
90007,47749,2023,13780
63422,27264,32475,3237
79909,86012,13280,13546
70326,81062,23429,15043
31428,6412,1417,87096
82512,54251,17258,38004
92875,50353,7030,23868
4784,39272,14710,60370
70766,45498,14914,12450
71094,43777,23300,12085
65655,69012,93,3502
49808,17102,31043,30617
78442,67452,15731,31753
37529,8627,1138,76676
43691,20406,15669,18333
26569,38515,70393,44347
93060,88256,6917,8031
94305,44430,2171,53031
39022,93503,40127,2018
64217,63007,21581,15138
43536,36104,19479,17915
14838,82359,114,12191
95698,6379,3341,25344
8612,81537,48730,4714
37125,310,32504,11966
8523,34032,86372,32095
29191,50362,65991,20432
45177,40604,3106,22376
46369,43760,20228,52299
25967,8622,60549,51027
2004,34687,73950,23241
6429,6673,42914,35839
27995,82523,46303,4374
56519,52157,1473,28090
75873,41128,10258,8391
52591,4177,17882,58324
11888,91245,84108,3538
62005,47197,22509,34600
54717,43977,7461,12389
47753,29272,43216,3391
45619,10531,23325,38035
48681,57507,38534,38482
98521,75159,1138,12542
95347,41052,2319,38119
85884,35100,11770,41559
80444,26338,16325,55188
57955,67361,33276,12493
64249,22079,12701,60331
917,25919,10515,58570
73740,37718,6761,29008
83353,72179,555,24732
51606,2213,29247,53480
12194,17453,36075,54079
7184,73091,69650,14902
16191,37068,25712,32425
73114,77210,1666,3889
58768,61356,6161,7452
97960,42028,1589,33236
59869,9213,31007,45479
82951,17149,16372,36657
7290,27894,9796,58304
10373,77114,40942,18559
46749,274,31930,76777
49144,86131,15752,4616
41837,98694,26367,940
9444,13807,30382,42998
68043,71961,27538,18681
69598,29343,12806,24245
8749,53869,51476,11410
95395,39302,1321,19059
9059,77220,46898,17216
4965,20995,74865,51645
43864,7414,31040,33564
74990,34385,2659,41999
67363,59127,8738,10184
13323,56075,71219,24690
53904,90858,15881,4361
96924,72285,1229,17674
20362,43056,40164,31188
17644,63531,31821,5940
97604,35515,2073,23056
25943,32946,20052,3660
9667,28840,37054,58075
29723,56148,47145,35939
85714,58248,2985,31036
4218,15585,13195,50125
85790,50242,11459,46403
75438,22078,5944,64428
14024,34975,85226,48475
79795,74277,18924,15378
46020,97647,2246,1188
64325,73778,30055,13681
48817,76942,13385,7016
49182,47576,48810,14021
66129,5894,31056,77074
48206,26615,51785,73039
23024,31680,54826,5824
71954,15565,16679,76045
51619,63245,6046,25238
88440,55466,4896,41407
81471,90688,13773,2346
93927,6266,3758,5422
79484,58217,20220,8939
13027,68491,73846,23189
18595,66274,30005,32614
302,87601,78671,2122
88577,31451,2219,49893
78831,3901,11408,93360
51209,33416,31260,4616
86064,6813,3343,69641
75979,20259,14266,59086
91159,18104,6074,11061
62082,95597,34424,2928
49583,25192,31410,36647
20627,81605,4363,8338
87439,89212,9951,3746
871,12723,51413,57811
93161,39348,4064,23665
28110,22799,52496,41308
48330,49335,3319,11702
41503,28381,36938,36465
78292,90033,6960,213
23145,68218,58826,21256
5957,86079,2637,2797
72463,87121,4465,8139
6838,99362,15080,321
61656,80379,5793,7060
76460,55088,2374,44674
32593,59087,23908,7185
11741,35758,43743,15680
10609,62748,57587,36184
70013,49386,15846,17588
63518,46378,14864,9510
79790,58893,1737,36069
97190,31283,2279,10233
43076,29649,16567,15455
23323,75080,42688,4234
38527,24559,21721,64093
