90480,92186
94077,97907
95261,90167
95109,99049
91916,96534
93869,95764
94254,96517
94888,94652
94998,99308
93187,97968
95021,97845
96722,93858
90117,97396
91400,98001
94499,99683
98586,96868
95915,99878
99744,95181
91308,98400
93855,90547
92939,97975
95358,94743
98335,90694
92446,99663
92879,95535
99243,98699
91652,92168
92979,92598
97832,96365
94183,91550
99486,92394
97022,91856
92313,95541
96739,99677
90663,93634
91808,92902
96478,96891
96048,90884
90647,94125
92510,91781
96078,98520
90201,94754
96231,95602
98601,97236
93503,96062
99311,92406
93337,99577
94136,95893
90497,96685
93929,95024
95975,95814
98763,96945
97780,94556
94283,90764
95894,93116
91732,91240
94058,93504
96162,98987
95379,94394
90986,98682
98402,92338
94351,95649
97912,97802
95805,93606
99631,99794
90930,99512
95640,90135
99486,99767
97107,97232
99616,96120
90695,93492
91040,90532
96160,96155
97428,94642
93929,98719
94367,91754
91234,92737
93043,95272
99706,97636
99092,97555
94598,99464
95155,90128
91880,96056
97678,90644
95574,99097
93979,98415
94979,90545
99662,94387
95296,92675
96719,99996
93427,94880
99643,95814
98487,97287
93251,94511
91198,99827
90775,95946
98203,97809
92627,99860
92381,95962
96327,93019
94985,99065
90363,99021
94432,94217
94176,97935
91853,97163
92891,94618
94145,95597
97003,92800
98121,95259
99114,90077
92770,98146
97265,91744
92515,98364
96030,99608
97071,97339
99005,91533
92417,93937
99776,97291
99157,91115
94197,97783
91687,91683
99602,95340
91926,99080
97667,99067
95439,92582
96280,96628
92852,98030
93905,91485
90863,91737
90737,93019
93279,91989
95897,96276
90571,96460
97641,94092
92736,96013
94069,97298
98379,97577
90641,93016
93591,90325
93181,97260
93799,94226
95583,93583
93823,90856
90636,91816
97102,99164
93694,97739
92059,98602
97324,95137
92828,99847
90160,90048
96399,97900
99241,90252
90173,94966
97184,95908
95044,99097
93371,97574
91148,94482
93366,91893
91237,97926
96977,93673
98197,97139
93968,93994
91802,90705
95965,98719
92331,96817
90115,91343
99764,96616
91565,97592
97747,92808
96641,91714
99617,95039
92501,99009
93268,90022
96483,92538
90540,91390
90060,91430
99011,98735
98868,95051
93965,99275
91912,98640
99004,97377
90113,91917
98752,96929
93764,95877
92962,93474
95781,92659
97938,95130
90866,91254
96018,99951
96159,96027
90030,97278
91370,99725
96493,99528
96601,95727
96769,94541
98874,90758
99616,96118
90364,93330
98730,96791
91114,93322
98288,98218
98485,92550
90215,93490
92913,90168
96516,92784
91480,94148
94454,94318
93664,90395
90070,95287
99450,96057
93498,98233
97034,94222
93900,92926
91594,91061
98625,95373
96876,94589
94269,94063
94968,94616
93792,92525
98651,92351
99909,97227
92396,99930
93212,95257
93712,97066
97995,91284
95939,92141
97605,97846
97844,93548
90932,94696
97096,95827
95225,92079
96904,93758
95918,91824
90777,99413
97008,91576
98317,98797
95571,95626
91789,94039
92434,98700
90197,96822
98176,97936
94516,97673
90238,94694
90668,92067
93085,94602
94711,90179
95443,97047
98096,94717
92658,92017
90053,97622
97502,95089
96692,93829
96822,99406
93016,90220
92342,91242
99505,93046
91254,94791
93575,92794
93086,97430
94923,94920
99225,99924
96004,97762
98109,90636
90824,98380
96132,99551
92389,94281
98932,96151
98593,96748
95426,98985
98014,91902
95391,97410
90754,96896
91090,92627
94218,99567
95068,97341
91813,98323
92755,98993
90175,97362
95849,98477
98608,90004
91428,91719
90689,93910
95875,92982
98442,94719
97739,91831
96356,99819
95664,94121
93405,90310
98000,96060
99512,91125
96706,99188
95951,97426
98880,93432
93675,94408
98158,98548
96722,90480
98434,90627
97468,96564
98794,91288
91986,97593
96910,92600
93699,93735
97698,90201
93809,98279
96522,99719
92160,92059
96511,96999
94333,95922
96140,95164
91282,95240
96576,98225
96227,96678
95925,99800
99635,94315
90691,93515
91539,99022
99365,96297
99970,91746
95519,94384
90851,98967
95264,97113
98945,93523
90397,90846
90547,93358
96442,94761
91851,95841
90014,91955
91353,97217
90198,93341
93232,96643
90837,92970
99809,91667
92075,95504
95488,95540
95917,97723
93897,96649
