11341,88578
96773,11521
82302,77754
31502,84794
26737,25424
66419,13912
66414,9848
49868,73240
78278,4304
18646,8181
87274,17754
4219,91303
78551,28619
2430,43468
86624,44864
40814,91147
78145,92338
19376,65430
70757,51024
63600,83248
83080,6380
48814,99506
78050,38896
11646,74546
58348,44361
17406,23753
42095,16131
73710,99709
59741,55437
50914,72846
30587,32023
75864,4564
12499,98025
78548,71127
30220,10628
74689,4585
59577,68891
15027,81828
63348,57315
65882,24282
4247,48457
67833,67737
26765,61639
94258,85534
21763,37883
69637,84267
24645,58689
74539,62930
46593,9250
69634,63637
48674,1944
31506,96772
78693,94246
81211,32484
40403,41022
30244,60673
88306,34721
1896,36624
62299,40966
26579,98749
36546,50898
83168,73058
10796,65138
37423,43532
44769,16946
14691,91579
4295,28075
24536,41135
56054,82222
56114,41978
14790,81189
80294,6534
41638,4574
75509,50148
57703,18497
92196,58167
69045,79968
29267,8985
55104,18047
98828,30024
58262,97864
88227,190
54187,49330
79359,88067
83726,16569
47148,21053
95715,78482
32720,47147
73735,33176
98126,53290
95059,98964
67015,71996
54535,5302
2642,4153
49027,44421
61914,39184
93731,23148
70011,43115
59884,18236
58653,87309
14428,31436
72797,71979
44293,31788
31001,90219
52041,83782
10888,80909
74043,42801
31154,78339
26469,66823
6047,28242
63679,46124
76595,76091
32695,59430
1133,51611
51558,69170
71881,30039
94471,72704
64851,24062
81120,95020
13131,14042
43737,39666
96212,65434
22097,72415
34096,24591
67304,13583
43107,7700
7884,14947
69745,63250
60216,28802
9550,86354
24394,82445
45123,57259
64264,22181
85117,19234
37136,93388
7714,53374
20002,24807
72393,54641
11684,63916
59769,52816
70178,30387
58056,95081
2462,61071
17431,18554
52428,60920
15946,76508
31214,48548
6544,1978
4012,78111
41240,93415
69959,58005
28944,27776
87504,56201
68843,66179
53593,19577
45503,85131
69396,82554
3046,1808
62335,60741
94540,31062
2778,16433
4219,77256
49290,22411
86444,22209
50041,48974
63106,23286
33246,97128
61857,75039
96610,69833
30874,88674
73837,68517
6547,28398
66525,36291
29080,60787
98824,55825
97170,68842
10339,51026
94695,89834
72243,81378
90992,43732
70717,45801
44499,35827
78322,31567
6629,82729
64716,80516
84191,79337
55456,92264
13803,46262
23569,3913
83293,90002
30650,79097
56205,89673
63876,20825
4437,5296
12071,47827
84211,65181
86933,84076
68132,75702
60844,8077
33224,59312
76724,50546
62614,14086
10252,68534
7477,63272
88843,50960
43245,44845
99135,38493
73618,48873
28122,69075
5833,24331
4916,67985
90031,64467
60669,12003
33838,9764
75429,11631
90296,14097
75182,36560
98840,47991
73061,46297
36973,19909
69436,80749
76020,41245
54042,73241
8533,60277
46917,61287
95507,13485
22539,37203
30420,71740
30634,34387
67685,67907
44531,84433
92028,46596
74060,68359
12264,51862
57170,1998
41983,89073
39978,62601
38834,1587
47500,5713
32929,35599
49610,21146
31792,72192
44084,48600
86789,47315
59753,49890
3711,39116
42900,40754
21074,97144
35769,99327
50701,83644
92521,59999
22379,78728
72988,99902
6549,21997
91504,91220
77178,16169
3914,29845
74784,20676
52262,19587
45350,8151
62164,11099
22534,91967
44058,15561
5721,39334
26811,10138
92336,42743
94648,87170
22343,94338
46035,48219
43504,70570
27870,94903
39544,31694
88953,65484
43233,65387
63152,98926
39896,35411
6311,22623
14760,35898
91735,60018
32423,78229
80381,86741
14851,9330
25561,20383
58871,85875
97029,70821
12999,69828
70964,64843
22846,94153
62605,92535
47884,67587
40184,2817
80858,18842
50244,12872
6786,4851
116,8810
38004,96610
43896,57049
63040,19282
6092,65038
2558,75192
82019,24054
57251,42958
96154,93756
13290,60490
79678,20164
83235,83487
