81063,76082
28395,1568
23040,32403
87838,94757
2849,82521
76414,15859
66964,82191
99686,19846
34840,2199
28869,92476
82574,5162
56238,20049
24815,71549
79850,84346
45249,67104
62002,22568
94269,56606
37129,35133
18473,47395
55486,54038
20518,6924
53789,57916
24065,16459
47758,81727
14916,49163
51945,70817
7807,3177
3477,47833
56245,83359
60257,13027
34120,97425
76799,49045
32566,40174
63445,44937
95173,81922
28750,10547
84916,19007
35144,34768
31993,29613
49937,14089
84086,93425
18528,64759
46451,57885
2699,49596
88429,63081
79473,20816
37543,4980
74646,97784
56700,25671
68457,38031
41647,32000
64367,55454
551,82001
69935,53578
86835,20578
52082,61055
35022,25466
46186,37271
79535,72433
38501,88452
39187,55319
62042,47462
70307,69145
20501,40513
39961,99032
85558,53123
15530,28054
38471,1825
93533,92668
86512,94278
22388,79585
40320,52404
57212,52677
89374,15511
4018,27918
51124,62127
32979,91924
48749,91882
36834,25162
93302,37615
16189,8164
21720,71060
12650,9763
88856,78529
77762,40355
26379,91245
86375,6373
10219,47467
65955,79429
74987,93234
47338,65534
10400,72479
49757,61467
55777,929
51033,87496
79612,14128
12646,68649
48982,99668
40236,30910
1161,86236
20173,57547
13570,99642
32926,64024
85625,64683
42964,67527
31362,37170
87193,41544
91208,56581
2623,71426
61989,7470
43199,23635
80272,59428
31777,22679
23421,94962
55881,93535
49762,34729
28181,19144
36006,61603
66864,1231
13310,76068
80671,51476
74805,39754
93597,96380
22880,68601
16876,52031
56706,98739
29570,1651
14841,45495
75971,52527
93850,87883
53318,85759
51981,81670
11963,49933
44236,63941
35875,99688
22428,91215
41611,832
26456,83199
51699,52781
27611,35493
82054,46655
21907,43201
27209,61241
46527,55656
74331,63820
56464,34432
23640,15023
73059,31741
40555,43334
14864,70129
65115,9419
7401,81138
54002,86225
67622,82512
60692,65586
68234,4233
33554,12962
87078,56732
38162,54122
80179,57735
54179,18820
85555,93828
34171,88677
77492,89596
15585,8045
56832,34665
3337,44787
14698,8908
58451,53516
88828,52974
28937,49831
30906,53744
86540,44241
31358,34164
55514,5295
83652,5301
93078,78150
37830,92290
49767,21464
13257,87941
18062,48848
66607,9771
76214,60070
62772,27065
60964,15346
1694,59037
26586,80096
78114,51081
46496,7879
89713,95174
98878,39212
31635,48402
54504,8389
79248,41022
82584,23185
33637,44587
7349,82406
85679,11008
1228,55811
33577,13524
73246,20723
35753,20495
85513,30142
72772,68630
79159,48618
66365,11903
14014,37911
7050,36106
94940,56929
91113,94170
28235,35449
59184,12314
32641,85353
38025,43996
480,42950
92086,42636
55931,62876
31115,976
3156,43951
57967,56130
78319,99409
41084,46417
70912,33545
55504,50348
63461,28588
42234,55174
92205,17134
81431,62245
11160,50958
94524,67907
41808,8865
19789,40273
25440,53887
45339,16724
27979,40865
89461,73276
73623,11906
54803,64674
61849,9813
96100,50010
18211,38265
75995,79085
69754,64487
52895,84605
54831,69516
25088,34634
98574,89908
50139,39800
39240,28931
67157,57768
