95679,90158,1476,6892
99249,92180,744,996
98631,99426,1223,28
98552,95186,382,1159
94857,94163,4296,2079
99175,95421,293,2902
92089,96111,6034,2612
92334,95516,6476,1761
93964,98836,952,218
95200,93835,4512,258
96659,95617,3052,303
96228,94627,471,3421
93005,96408,2146,1104
91949,95991,3550,2514
93633,90541,2325,2134
95731,93943,1145,351
98590,93820,762,3601
90634,90520,4627,8349
93124,93229,3904,4737
90465,99462,8137,222
90460,93051,3601,1846
93559,95250,5123,1586
98877,92181,283,3714
98042,97009,1901,742
93963,99474,3046,15
99749,95043,120,4685
95005,99920,3382,5
97175,95601,1237,3249
91788,95147,6318,3823
97819,91043,514,3589
97050,97006,2464,1835
92863,95886,2663,2070
92744,91582,5893,8330
94091,93333,3063,2246
97978,97865,784,613
92801,98441,1755,957
91016,98769,1645,9
95883,92431,1106,7464
96777,98596,750,976
92371,91172,5729,8597
95116,91119,320,6904
91650,91307,2537,265
99111,93906,712,1078
95639,97894,1837,215
99748,93112,69,1191
96951,97167,1531,2186
94605,94671,4665,1476
94429,99502,2527,371
92559,94756,5651,2541
90274,95122,4807,4658
96936,98967,1590,131
96086,91642,826,2515
98091,94500,1881,198
93563,93517,4949,2685
96882,97925,310,436
97017,91078,189,6258
92665,92363,4486,4072
97708,98896,433,692
97616,96879,793,640
92620,92978,4659,1231
98210,95280,1706,1095
94351,95779,851,2276
92590,95545,2266,3819
95135,91340,4271,5204
90758,92985,7391,6196
98659,90960,771,3580
99571,97552,166,2037
97328,92713,2472,5566
95881,90742,391,563
97551,93753,1251,377
90470,99573,6268,220
97877,91927,1306,3135
90420,91923,3550,1645
94351,95241,4097,3767
98962,96582,271,2519
94579,99196,391,620
97046,95566,2714,2705
94411,99339,2782,151
96269,95442,2694,1337
97331,98185,419,751
99648,93671,313,4084
99477,99503,404,453
97839,98398,273,1521
92676,94256,838,3405
98924,92264,534,2142
99536,95489,122,2292
96738,98738,2154,923
95141,92261,1007,7663
94146,98392,5141,231
96840,90326,1107,3201
94049,92975,2638,6273
93267,90703,6441,6402
96604,93629,3340,6062
99060,94885,179,3656
98358,99645,479,65
90072,92252,7827,7022
