46197,53829
98400,62767
66110,29430
25995,19644
80442,61756
22687,6873
43298,62761
42332,95823
31496,15962
86760,22648
72606,93215
3260,26371
70899,49755
89046,33406
74007,22223
4716,63074
85997,89042
5587,75144
14075,64684
36254,1692
34261,7945
50947,75345
98487,30090
29013,84172
95122,29850
71480,21445
33338,87606
46493,73267
70262,20102
91624,60141
33005,64967
72220,30108
46630,48868
61523,78967
4006,58789
3219,835
31297,89757
44129,27303
58225,10967
52604,92984
29719,74724
93739,87345
3900,95660
68988,69184
61097,59117
94375,50856
96448,19517
27077,28813
32459,51928
1284,86204
49105,52789
96450,93826
16662,62891
68982,59300
37889,22659
92609,26044
6282,35984
71597,87808
5363,95140
82109,63365
77428,76866
5554,95739
9952,30921
18970,86500
74966,1448
42429,99831
2497,2650
88850,80783
53869,28877
53484,61235
65902,74659
28390,96835
50556,86244
73173,43214
12479,74493
86326,87661
95057,49591
52672,85659
90698,86991
88200,88764
51037,43795
5289,28455
85367,86714
6972,9936
7677,10631
7449,346
2208,28738
67037,50931
31056,82396
56056,89466
82369,74137
19178,151
16324,79723
25626,65578
82857,35440
3174,48213
31825,71799
35457,27268
49950,83124
22999,83284
74727,5580
98745,39183
81097,11439
41045,19544
7733,18118
48124,63431
38262,16895
28269,74668
28556,74919
44382,74513
71605,67050
58172,21238
17306,52516
89456,24385
35271,41091
4163,95161
22480,70160
24265,17964
79685,73527
94119,98027
58980,81234
71095,92301
48435,5321
68199,16891
65544,43514
80298,48204
80084,88417
89333,61335
30706,84834
4794,35801
68936,64642
295,90780
14678,45810
29756,91693
13098,33753
30538,44298
85605,1385
38100,33484
60570,99053
11371,86953
51312,85366
70707,29348
42061,64721
84824,88144
20295,34831
23655,90562
79410,59614
88343,67023
83077,55506
39195,95537
59845,57951
86697,36726
58757,68323
8357,51183
94977,39876
76881,14086
67440,59011
53699,71260
79535,50817
8726,70358
63230,42473
84163,33273
37549,85236
11875,99407
68347,60172
97820,11804
56789,1030
43246,32506
99069,68125
33235,73650
31864,86375
93489,21397
48067,27913
49129,33606
83490,81213
68534,48908
6952,51124
69648,70704
72543,72594
1752,31980
52575,4752
99647,55040
89631,72809
17850,7182
61515,88076
78871,35982
48273,10270
90554,30313
97157,12720
74880,1127
29225,78066
98777,28071
13151,91684
26760,42641
87363,35628
46277,49662
20046,28178
65059,78526
14817,71362
94037,56998
63649,80643
74802,77196
6756,13334
60823,97652
21426,73062
80897,44242
85214,57795
2357,83454
18643,83842
3562,96588
82897,21948
52747,65667
25541,3970
52087,59900
10044,35187
71778,17898
40059,53568
34013,28357
59728,2645
41786,47120
65746,15489
39009,2518
24091,21157
21457,57296
79106,93240
5950,10041
34384,14715
42793,17568
7405,28514
19176,76574
79904,17379
43183,81835
38,53493
55523,90040
82641,45195
44768,28922
98180,39024
39692,93081
631,52224
72171,33509
78128,88453
9932,11739
58623,87372
4221,47125
15250,48441
71172,75469
44964,19591
59853,67667
47586,81969
18497,32383
60227,33388
51407,27740
25947,31270
81922,25771
99932,75349
67800,49701
25581,9447
20286,35085
35886,95970
16860,76851
8661,14127
19412,89772
93780,18333
55946,71541
18558,25306
32578,52369
69863,40519
21852,6984
7747,58259
31659,5580
54148,95646
15583,91693
10805,1723
21067,7386
80507,60457
96940,19835
28551,29479
63552,12603
98057,59724
73516,89309
