94076,96035,5648,367
97604,94183,2388,2890
94319,92543,5080,5381
94596,95228,4766,2621
93249,96475,4773,2040
90253,90201,4644,3339
93096,95409,1716,4290
91182,91226,3984,7961
96057,96241,875,3208
94599,91392,3927,7281
98270,94317,1678,2853
90796,91542,435,3630
91488,94031,7601,5039
93911,98142,1947,443
94570,96434,270,129
93881,90952,1420,8503
96138,95810,3629,602
97871,92616,1928,1493
97606,91294,285,7500
92086,92811,4273,1478
92975,96576,5585,2395
95918,95198,943,1120
94434,93328,1587,4667
95951,93771,3437,1929
96782,90199,194,1410
92537,97932,6538,5
99632,98149,162,1822
96001,99012,996,127
94787,96846,2333,2926
99804,96711,91,409
98930,94906,606,806
99882,97605,105,121
90622,93011,354,4616
90897,94659,4390,2349
92155,95498,4984,4484
91227,94214,2250,736
94631,93490,57,4343
95049,94103,4127,5420
98659,97316,1015,2354
92941,97802,6131,403
93724,93575,2115,5341
93174,98987,5160,11
98298,91728,211,4832
93672,97015,646,2486
91748,95867,7553,981
99243,95116,498,2290
97291,97657,1570,2001
98336,98126,1438,452
97380,95133,1751,3013
90252,98891,8038,840
96536,99946,2935,16
92474,90410,1855,10
97258,97681,46,138
95064,94756,2626,4666
97811,97981,1038,112
93444,97735,2932,228
99561,96274,156,2831
96854,97083,225,1723
98569,97407,890,2349
94695,96219,4316,3400
92294,91040,2559,828
94635,92183,5160,6462
94525,90322,2131,5007
95550,95239,3762,4577
98390,94417,1367,98
93338,96775,1422,1125
98632,98347,674,171
95199,94606,3015,527
94204,92411,1156,4210
94784,92302,1520,7281
98815,94568,158,529
96142,92791,2525,5129
93468,98192,4293,32
94006,98112,776,202
99854,96648,118,2396
94609,99813,3820,19
96849,91709,2078,6194
98836,90010,67,569
93994,94890,4039,3605
93655,95377,5009,1926
91028,95088,4968,2730
92770,99977,233,0
91338,99896,1815,83
92704,97227,4313,1147
93431,93941,2588,4488
92447,91648,792,4144
93474,98855,3242,539
92120,95282,6925,1292
98778,99169,811,693
98440,95883,622,1518
93093,93129,2777,5356
95084,96798,1298,2363
95302,97431,608,1554
93457,99156,4033,816
90871,91685,7653,1795
99633,96351,78,2882
90910,92206,1456,3903
90414,91630,5476,4145
94872,91106,1723,6702
90955,94891,834,1072
90750,94819,406,2060
99662,93612,176,5543
95917,97629,6,894
94350,92190,2255,1134
95209,90739,548,3161
98300,90485,24,5485
91001,96017,3339,2183
96806,90530,640,2697
98719,96666,1127,3063
97245,94117,947,617
97018,94624,522,2129
95197,95909,1458,739
95536,97209,4101,456
93312,93231,5180,1525
97412,99472,2547,486
94906,91431,460,3727
96157,97640,2340,1041
90469,96818,1618,146
95622,92477,2318,282
96073,92481,271,6246
96593,93733,3179,6041
90120,94958,7919,2754
95472,98565,3645,759
94660,96862,867,2266
94785,96631,775,3228
92935,90822,5480,4944
98448,95047,166,2924
91149,99067,4105,872
96216,93042,135,3748
95019,91922,3106,367
97140,90599,1017,5558
94572,91197,4461,3115
92961,97762,6230,1693
94369,95359,3145,2485
95608,90956,4302,2960
98384,94950,590,3992
93545,94519,1743,3688
98306,90044,587,4807
91162,98475,6524,1074
90285,96372,8204,528
91075,91338,3616,5206
99657,92927,58,5867
94638,98394,5072,1292
98767,91820,47,605
96563,99565,2617,206
98278,93609,1238,3226
94482,99580,2787,306
92332,90335,30,7848
97564,95380,944,763
93811,99273,3952,642
90938,96079,2933,2753
96123,95631,3146,973
94909,94274,565,1828
94516,92812,3959,1383
91808,99196,7144,623
98453,97505,1256,434
90704,95986,7952,3901
91842,96467,2531,2927
94088,97710,152,664
99040,97563,520,1813
90643,92389,3036,2074
95640,99648,940,158
98707,92495,1061,2647
90702,90637,5560,8499
94513,92453,2005,1423
90824,93504,7378,806
93785,93316,1756,2039
95191,95155,1510,190
94676,97256,3311,2459
94138,96595,3503,2237
94522,96208,160,2388
99431,99804,523,44
95524,95465,1046,2638
94775,91927,472,2795
94475,92082,2658,1475
99119,99477,537,120
90816,90846,5658,6506
93416,93398,2823,3738
91373,98766,7830,533
90119,91902,8862,7574
97821,91365,1543,6396
93580,96597,5744,853
95647,98069,1063,564
91425,93852,6471,6009
97767,96490,133,1536
92118,97580,4992,2259
98842,98393,370,421
93795,98693,3986,328
90148,96406,7931,3240
95278,94728,4059,3043
91551,90105,1138,9425
90435,90252,6682,6751
91360,97194,703,2276
94348,94790,3335,1301
93159,99302,3345,405
98339,95072,348,3361
95118,95472,1408,1471
92403,95817,2857,831
97291,90279,2517,9505
95257,98739,827,1072
96119,93590,1355,1893
99321,95761,269,13
98222,96642,1577,2277
90965,92168,6492,6230
94921,92203,2963,85
99632,91930,147,2932
92635,98480,4451,1519
97904,93355,1241,6270
98431,97436,1252,891
97877,90713,319,4415
97062,90822,1141,1035
93253,95060,3676,1736
98979,91163,499,2346
94634,98397,4783,1514
94263,99809,5452,20
94790,95581,2958,2286
94843,99998,2519,2
92670,95553,5238,3786
99144,92046,595,6710
98222,96878,880,922
90490,93577,4540,2028
99860,97900,83,580
98658,91481,358,6780
93235,95117,5607,2931
93333,92030,945,2727
92095,92571,2552,6783
98336,98754,1343,353
94544,99627,5354,145
92444,90772,7171,8317
97398,91803,1962,7933
93231,90729,4492,4916
99243,92480,298,7083
98009,92412,630,379
92286,98014,6312,984
97109,93220,2490,2595
91861,95293,7607,3061
92356,91578,7380,139
91177,91323,2280,8105
95915,99051,1244,39
94400,93567,2708,2308
91333,98974,471,760
95013,96329,4701,2464
99072,91436,496,5373
98681,91363,159,2112
91676,99209,4682,761
90359,99242,6759,424
92360,95864,1600,899
96813,92885,1806,5654
99456,97370,397,331
92914,92270,6370,2384
93942,93524,3738,6054
91470,92075,5557,786
97282,96148,2569,2356
94099,95799,1049,3890
96827,92503,3147,7079
96717,95797,2214,3353
90568,91872,7882,4177
95013,93173,3179,5989
92083,94279,2059,1038
90249,90631,7504,7607
94505,98082,3250,317
94056,97177,5782,2642
94487,96177,1489,3435
92166,99137,3411,574
92022,92063,885,5526
94623,99055,2377,53
91030,93776,6617,1770
95959,99587,2856,342
98142,93751,1819,2197
95711,93930,3319,1721
91074,97972,7715,817
95542,93913,657,1768
90642,95983,5511,413
92855,97200,2771,475
94556,99479,2135,181
97448,96227,666,279
97500,99868,94,125
96542,99804,265,156
99060,97184,725,392
94252,99904,3719,13
96726,90804,847,7409
93142,92139,6597,554
98318,97829,764,744
98796,95635,917,3875
91644,91451,4730,1761
98008,90566,700,5155
99680,92454,210,4191
98316,97736,720,705
95097,95787,894,3654
95917,97635,377,41
92520,93198,6353,2988
94476,92997,5396,5647
91535,95927,1078,2757
99204,98417,380,825
93502,96608,1885,2277
95554,96917,3311,1355
98515,92643,452,7042
96287,94593,1711,759
96424,92240,2676,5698
99470,94144,213,3886
94404,93865,4210,3031
91341,92596,525,3728
98600,96846,583,2942
91908,90345,7637,3558
98175,97014,1372,682
90199,97179,8710,281
90164,99470,1243,522
91218,92050,1142,3526
92742,93481,4406,2966
98971,93052,714,2442
97447,90002,869,5799
95952,97122,363,2273
91323,92588,1568,6516
90598,99596,1058,380
99554,91544,268,7034
94818,91120,4802,1914
96349,98961,747,193
95447,98116,3553,103
95656,91779,952,4665
94261,90926,4984,2936
98858,92097,474,7167
90471,98197,6163,1685
99235,99908,224,65
93526,94875,4692,488
92754,98451,1675,1081
92528,96208,5635,550
91619,97723,5500,1523
92564,92038,1739,4371
94477,95790,2208,3886
90810,91199,340,2371
94218,90300,4910,4485
94388,96112,4697,2941
93321,98083,706,148
96235,90092,1428,1574
91806,96630,7311,1371
92823,93732,6151,3702
99329,94374,135,3301
92833,94062,5498,1243
92590,96684,2985,2470
96100,95400,1936,3701
92383,97821,4526,1617
96769,94857,1327,2212
94520,97265,903,1619
95874,93942,1900,3306
99523,91043,5,5278
98389,92967,659,1358
99335,93996,557,970
96344,95439,2203,2634
96584,91375,1822,198
94341,96334,1668,3028
93390,91458,3988,7650
93283,95862,370,350
90050,92096,2081,104
91052,99409,2907,365
91644,92308,4312,1010
98224,98641,962,889
93031,97831,984,325
93279,94928,3470,1767
92270,92217,644,5804
93652,99223,6042,46
99983,92897,3,4799
98491,94287,1458,669
90372,94334,9399,4669
98163,93758,1561,5849
98726,90897,376,7829
96032,99125,3293,799
91536,95061,5704,2084
99496,93643,450,3008
95617,93806,2620,3155
93958,96573,2870,2941
96900,94430,2506,577
91532,96693,6843,1571
97147,95567,2208,3530
98209,97864,357,1021
98238,92829,1136,2082
99291,92472,396,6693
95906,99370,309,602
91559,96669,7791,2082
92419,98680,6444,346
91979,90406,3082,1574
99540,95362,172,2350
91710,91448,4238,984
91254,94566,229,4458
97184,99040,2405,398
95363,94842,2863,2821
93068,93859,4913,480
92258,99951,5720,25
97800,96376,709,1028
97608,95201,975,4420
92201,96856,5949,2109
96208,98087,3579,343
93937,93505,5515,4650
93898,93248,1777,6478
93916,95529,2939,4173
97091,91968,952,2141
99739,90623,26,7229
90344,91534,2311,2032
93513,96102,3090,1239
93069,93306,4046,4302
98728,90123,815,5455
98124,97194,1560,2310
94227,99830,1656,130
96001,94140,2288,807
95284,95508,4564,1270
92185,90270,7614,6800
93747,96732,1589,1040
90268,96552,3978,567
99663,99680,12,153
94512,96809,3754,2725
96346,99196,1226,358
98426,99774,469,124
96018,92190,3552,7123
98156,92207,1269,5994
99798,92298,59,6793
96040,97464,2165,612
97327,90196,2047,3704
99867,98326,29,679
90695,93765,3143,4129
97089,92664,1575,1251
94908,99971,3190,6
92310,94316,5045,4870
