91325,90951
99610,97045
95274,95928
92871,99009
94641,99362
98614,97733
91307,97528
96695,99299
90935,98029
92654,99032
97877,91116
93762,98753
90505,96181
90057,96431
98141,95894
92548,97543
95346,96399
96891,97808
96772,96465
98002,92063
92085,94793
99746,92966
93434,95064
93492,97212
98209,96930
98569,99313
94396,94717
95303,94769
98272,92252
95908,95930
90299,90827
98318,91266
96356,93943
95235,94962
90354,97122
93813,90758
94192,97423
92488,94744
91772,99295
93067,93762
91629,94131
90584,97332
99007,98261
93325,91512
93487,92379
94410,97642
93396,94108
96541,95579
98032,94018
96059,96785
94467,96930
97654,96828
98208,92753
94730,96743
97183,98733
92386,97672
95144,94899
94511,92001
97657,90690
94758,98856
91744,91135
98097,92841
90227,97249
98448,90105
90274,97650
94678,99032
96642,99302
99586,95674
97227,90077
99446,91644
97515,99086
95981,90222
91436,91930
93038,95739
95187,95039
99871,96197
92973,92536
91707,99136
98389,95973
99275,91905
96254,92181
92088,95025
96279,93050
95924,99138
93592,94070
93029,99696
99362,94648
92647,93848
92828,99998
99296,91322
92695,97455
98095,94305
94862,97432
99268,96566
93825,98665
99335,93028
95703,94070
99829,92119
90548,96315
93455,97381
92563,93470
95879,93096
95409,93117
94622,91294
98138,91416
99470,97299
92019,95810
94853,91999
92028,98756
96445,96918
94489,97638
90427,90966
93741,91130
91829,97780
90940,99067
97131,92486
97009,97072
96721,95884
99933,96601
96347,91344
98511,95183
94801,93454
99935,93137
97674,99242
97949,90206
96109,93383
91302,90828
94973,94361
91771,99283
96447,92836
94034,97369
98958,90748
93264,96142
90694,95687
90967,90082
90467,97417
94156,94371
91887,95019
95374,94026
92508,90870
97581,93865
98681,96887
97281,97909
97753,93281
96994,91314
99803,98369
90368,92763
97142,92709
99586,95043
95307,96469
95025,90085
96552,93931
97372,94497
92178,94516
95575,92921
93433,95390
93056,98735
96175,98986
97669,96580
97693,91967
94968,95991
98897,91749
94794,92616
99043,93786
97259,98689
99044,98251
94062,91828
96503,92853
95303,92266
95320,92435
95218,95641
90374,92676
97307,98188
98738,94682
93962,92959
96643,91845
90217,95439
98710,98187
99603,90709
90103,99468
98173,97518
90353,95359
99535,92862
99613,93304
94992,93969
93708,94033
91856,96226
93498,97379
95809,93285
98868,94113
90749,91847
97829,94346
91532,97245
90298,96693
93246,96010
97487,99637
95909,92679
92850,99475
99183,93563
93989,97818
99610,97375
91317,97413
96984,95738
93780,94035
95622,96290
98091,92059
97936,93374
94385,97954
93090,96018
92738,90690
94485,99757
93760,90775
96275,99605
91785,98111
97394,90894
93395,91281
95802,93185
93562,95283
99125,90001
90262,91984
96002,97878
98531,94008
92036,94837
93118,95256
95056,97796
93543,98553
93222,93196
90601,97591
91345,94073
90130,96480
98909,99503
94894,97526
98868,95775
94714,95296
98824,96087
99818,93748
96200,93628
