24.923599,60.180302
24.9562,60.1707
25.063591,60.324272
24.91785,60.204281
24.964741,60.229897
24.908199,60.164001
24.655443,60.176491
24.975632,60.186337
24.832809,60.177872
24.758711,60.174706
24.972,60.1894
24.93684,60.166023
24.945831,60.16927
24.945101,60.168701
24.945166,60.169662
24.9564,60.214901
24.9018,60.162224
24.8218,60.187
24.946474,60.171936
24.657396,60.207821
24.955359,60.190651
25.029333,60.192528
24.9547,60.1675
24.942699,60.166599
24.934341,60.231415
24.97364,60.189266
24.950058,60.16803
24.731018,60.164783
24.953062,60.166386
24.7391,60.161201
25.0257,60.265499
24.947901,60.168499
24.959801,60.1842
25.074533,60.224129
24.9489,60.1688
25.084963,60.237297
24.8832,60.230598
24.906725,60.164356
25.033924,60.293549
24.809999,60.188301
24.6738,60.222801
24.941904,60.165073
24.946068,60.169067
24.93079,60.163879
24.801764,60.176441
24.946817,60.171288
24.9641,60.291801
25.1178,60.203899
24.95138,60.168972
25.083202,60.212383
24.927299,60.180698
24.95323,60.184967
24.8197,60.225101
24.932899,60.169601
24.933901,60.16927
25.0401,60.292599
24.85309,60.260254
24.9589,60.188099
24.951706,60.180046
24.945488,60.159115
24.9515,60.155201
25.118135,60.204388
25.032301,60.2337
24.933771,60.16927
25.040321,60.167767
25.034201,60.293301
24.9478,60.187401
24.982401,60.146
25.019796,60.293785
24.740801,60.3046
25.007071,60.252335
24.937799,60.171101
24.947474,60.186741
24.846788,60.269917
24.946133,60.169964
24.956776,60.187473
25.149376,60.201065
25.039576,60.188183
24.811119,60.178745
24.940163,60.189384
24.94154,60.170849
24.94199,60.170967
24.955099,60.182098
25.035095,60.192936
25.11772,60.204121
24.9443,60.214298
24.9242,60.1842
24.846085,60.23785
24.9562,60.195301
24.94405,60.163952
24.859184,60.2243
24.947077,60.178596
24.954456,60.181755
25.078514,60.210598
24.736601,60.145199
24.93227,60.167946
25.083548,60.21217
24.930296,60.20586
24.886309,60.151291
24.962311,60.317089
25.052519,60.180367
24.9076,60.2187
25.0385,60.294399
24.853436,60.277962
25.082432,60.211491
24.886955,60.160885
24.942101,60.171299
24.94669,60.15728
24.949886,60.169174
24.8197,60.187199
24.93317,60.16848
24.965336,60.187229
24.936476,60.165874
24.738701,60.160912
24.952,60.165401
24.9554,60.181519
25.081301,60.351002
24.947081,60.172173
24.8291,60.1884
25.012703,60.250916
24.964972,60.188385
24.953041,60.166588
24.8591,60.236801
24.965799,60.2015
24.91725,60.188541
24.959949,60.155037
24.9508,60.1805
24.936174,60.165768
24.905899,60.161301
24.8855,60.1534
24.812401,60.223301
24.920099,60.184101
24.945999,60.1591
24.933815,60.229542
24.9461,60.159901
24.9468,60.183102
24.8874,60.160599
25.02681,60.262867
24.947933,60.168053
24.952707,60.184124
24.941099,60.163399
24.9065,60.223701
25.010756,60.251724
24.91931,60.164059
24.907713,60.162506
24.702072,60.240685
24.938021,60.160538
24.941799,60.168201
25.010887,60.251911
24.921301,60.170898
24.9575,60.189098
25.0347,60.275398
24.739498,60.30521
24.813816,60.222614
25.127235,60.341751
24.66975,60.200191
24.937979,60.163204
25.082001,60.235699
24.953772,60.16737
24.943975,60.164082
24.936689,60.167271
24.947184,60.163116
24.824198,60.227295
24.931299,60.174099
24.939631,60.171448
24.669601,60.200302
25.08168,60.209728
24.943701,60.172401
24.9604,60.1689
24.810972,60.279694
24.933043,60.164658
24.812864,60.179131
24.9685,60.173801
24.7754,60.162899
25.012758,60.25042
24.8549,60.260799
24.940788,60.171181
24.964001,60.1903
24.94824,60.194954
24.917797,60.184319
24.930595,60.169086
24.785852,60.28669
24.8811,60.229099
25.059128,60.202766
24.938,60.197399
24.935122,60.157684
24.947655,60.169762
25.065075,60.231113
25.023209,60.29063
24.9482,60.181999
24.947678,60.169437
25.08831,60.279793
24.881159,60.215878
24.943407,60.169407
24.814461,60.173306
24.8778,60.2174
24.892799,60.1618
24.9624,60.168499
24.951967,60.184273
24.957199,60.213402
24.960613,60.169006
24.927999,60.174999
25.014194,60.227112
25.08256,60.212299
24.768499,60.2118
25.033852,60.204388
24.9279,60.170101
24.941601,60.169102
25.033501,60.2957
24.808674,60.272705
24.706949,60.205078
25.083385,60.20956
24.9382,60.168999
25.079943,60.212276
24.654081,60.205235
24.898399,60.23
24.829201,60.174
24.9618,60.196602
24.94006,60.167828
24.935499,60.220501
24.879147,60.207012
24.947201,60.178799
24.920099,60.184101
24.721169,60.171829
25.002407,60.235065
24.877199,60.1996
24.6567,60.198601
24.942499,60.169102
24.831045,60.182526
24.814526,60.221184
25.0312,60.293999
24.734787,60.175198
24.932699,60.169102
24.804468,60.174156
25.011442,60.233162
24.8603,60.236801
25.075287,60.350101
24.819599,60.216801
24.966774,60.318279
24.9471,60.1688
24.943342,60.163586
25.0105,60.248699
24.9599,60.1884
25.053164,60.210785
24.941401,60.176998
25.1045,60.278702
24.8848,60.242901
24.940445,60.17165
24.759701,60.168301
24.9305,60.159901
24.931601,60.1684
24.9942,60.244099
24.898109,60.224365
24.854336,60.263023
24.939909,60.164997
24.929609,60.165466
24.966299,60.291698
24.9517,60.180801
24.925301,60.180199
24.925447,60.181732
24.879499,60.197899
24.9312,60.182499
25.082687,60.212448
25.052732,60.206627
24.74258,60.228775
24.944799,60.1665
25.0548,60.210602
25.045,60.274899
24.9561,60.188801
24.94626,60.171436
24.802299,60.1759
24.849669,60.278854
24.937962,60.169437
24.927,60.162701
24.945959,60.167572
24.952227,60.187164
24.669827,60.200153
24.964199,60.161201
25.0893,60.357895
24.9426,60.196499
24.86824,60.294449
24.93609,60.165245
24.950682,60.165958
24.934416,60.167122
24.936949,60.170315
24.810801,60.217999
24.9666,60.165798
24.94257,60.153618
25.021833,60.229073
24.652611,60.204151
24.666742,60.141853
24.923986,60.178638
24.936346,60.202854
24.9345,60.1581
24.854422,60.260914
25.084299,60.276901
25.065075,60.231113
24.9475,60.178902
24.964899,60.2911
24.809649,60.216969
24.8885,60.160801
24.662201,60.217098
24.944908,60.172119
24.663757,60.180325
24.849485,60.239151
24.955906,60.18758
25.084276,60.212513
24.9519,60.168098
25.103565,60.271778
24.953856,60.16711
25.100716,60.235504
24.940916,60.164734
24.933578,60.165554
25.059172,60.20245
25.030357,60.288757
24.9333,60.157162
24.7526,60.208099
24.9685,60.207298
24.8507,60.180698
24.943064,60.169277
24.937248,60.170315
24.936647,60.169052
24.76725,60.195004
24.941238,60.164883
24.951401,60.177399
24.940599,60.167999
24.942087,60.165932
24.9422,60.169899
24.938065,60.168777
24.939631,60.168594
24.937799,60.2005
24.801901,60.176998
25.030396,60.186821
24.937893,60.168938
24.655638,60.204922
24.9636,60.1838
24.9664,60.2906
24.945959,60.206966
24.935801,60.169998
25.172501,60.2514
24.828199,60.186298
24.995346,60.288979
25.144501,60.208199
25.018101,60.2663
24.914539,60.284233
24.8652,60.248402
25.081652,60.235588
24.805,60.176701
25.073763,60.268539
24.935801,60.202
24.971201,60.277599
24.912399,60.165298
25.08316,60.209572
24.930401,60.168098
25.079,60.235699
24.916599,60.189999
24.65196,60.175571
24.930681,60.16711
24.958401,60.202
24.924801,60.181099
24.9142,60.1381
24.9646,60.187401
25.031099,60.185699
24.7416,60.2271
25.081261,60.210068
24.956024,60.194683
25.038593,60.188072
25.076012,60.324039
24.9652,60.291801
24.9491,60.165798
24.888012,60.211342
25.061316,60.210358
24.806549,60.176964
25.033701,60.194
24.857815,60.268749
24.9622,60.1875
24.945017,60.167881
24.803909,60.175426
24.94734,60.171642
24.940617,60.162788
24.843338,60.234207
24.918152,60.203835
24.9419,60.1521
24.928881,60.170914
24.84675,60.239719
24.791691,60.162842
24.730482,60.164616
24.876699,60.214699
25.147539,60.207237
24.8815,60.229698
24.94669,60.169685
24.8916,60.151501
24.952261,60.182552
24.9375,60.167801
24.849831,60.239258
24.989735,60.267235
24.923731,60.179119
24.959299,60.1745
24.702845,60.162884
24.93742,60.170006
24.859179,60.27721
24.933317,60.170059
24.93742,60.166729
24.917965,60.188305
24.653601,60.2145
24.880501,60.153599
25.081179,60.209854
25.043764,60.197285
24.9666,60.167702
25.028694,60.243435
24.964972,60.230076
24.942677,60.157505
24.952053,60.166664
24.942219,60.185024
24.925318,60.171574
24.984097,60.148075
24.790794,60.162853
25.016811,60.224243
24.969757,60.16584
24.968201,60.1894
24.838114,60.206051
25.023724,60.290279
24.927601,60.164299
24.920126,60.171368
24.926498,60.181618
24.931004,60.168873
24.9571,60.188099
24.969299,60.290901
24.950674,60.196182
24.905199,60.221901
24.814526,60.221184
24.920313,60.188087
24.936283,60.165104
24.9457,60.158798
24.9664,60.208599
24.917572,60.183975
24.9716,60.2808
25.057068,60.325142
24.9319,60.164299
24.93257,60.165203
24.931755,60.168499
25.074598,60.240776
25.0331,60.293098
24.825899,60.182598
24.93154,60.168575
24.921391,60.174759
24.817438,60.277325
24.943899,60.1959
24.977488,60.297726
24.859604,60.247005
24.93581,60.16296
24.946501,60.171299
24.9485,60.193802
24.661501,60.207699
24.953663,60.193954
24.9112,60.163799
25.045439,60.249458
25.0124,60.250702
24.940317,60.167145
25.029699,60.288898
24.954382,60.172428
25.043806,60.201298
24.955299,60.1721
24.9583,60.216202
24.947119,60.166195
24.851601,60.262699
24.932098,60.164783
24.952499,60.174702
24.932997,60.170853
24.9375,60.1688
24.947248,60.171555
24.945499,60.171799
24.927799,60.178902
24.945999,60.168301
24.9412,60.1689
24.945269,60.184307
24.932528,60.164486
24.951283,60.183846
24.746769,60.228924
24.914101,60.162601
24.950731,60.167179
24.9618,60.187901
24.893003,60.19413
24.9293,60.1689
24.9252,60.166199
24.738914,60.161423
24.963083,60.196499
24.941437,60.163486
24.956238,60.172001
24.9781,60.210899
24.9956,60.2411
24.9375,60.168301
24.737629,60.162319
24.713917,60.147381
24.606199,60.23185
25.077108,60.349724
24.669914,60.200108
24.944801,60.19125
24.8022,60.178101
24.934244,60.232292
24.752399,60.2099
24.7395,60.305199
24.931734,60.165745
24.975925,60.16798
24.803953,60.223343
24.920601,60.184799
24.8827,60.1894
24.960613,60.187439
24.734495,60.176201
24.916004,60.183514
24.94684,60.169952
24.948277,60.169674
24.932613,60.198673
24.727098,60.169735
25.01758,60.251633
25.0306,60.2929
24.943762,60.213097
24.855022,60.222935
24.941324,60.170612
25.072399,60.330601
24.934601,60.2006
24.790794,60.162853
25.062605,60.201702
24.870951,60.22263
24.919868,60.163845
24.978662,60.193638
24.951061,60.197247
25.07992,60.210529
24.943449,60.164356
25.087322,60.214218
25.0833,60.236099
24.944822,60.169376
24.924299,60.179798
24.923557,60.183502
24.903259,60.221951
25.053528,60.180271
24.964193,60.188873
24.945601,60.184101
24.961441,60.185806
24.925554,60.152817
25.040375,60.292088
24.9468,60.1945
24.940241,60.170277
25.008801,60.252102
24.926605,60.166397
25.009043,60.249065
24.935081,60.162682
24.9781,60.242802
24.951303,60.168789
24.728251,60.225643
24.903799,60.161999
24.805401,60.1744
25.088011,60.21413
24.8929,60.161098
24.949951,60.180737
