68038,76945,17641,14162
87213,57822,2457,20609
52448,54690,34979,31212
7835,15775,28039,37839
11323,85776,46492,3584
54225,89475,27107,1397
16499,88919,27491,10017
33843,14106,44542,71102
29513,84233,48172,12925
2851,78719,79238,12137
84791,77179,137,14345
48297,67599,5507,13706
99177,3470,516,54310
33658,57972,3217,21516
55891,14024,8248,76820
4299,65291,29970,1756
58072,8242,35467,51378
16868,57768,6196,4854
57511,21815,22291,5329
42964,13735,16432,85380
42870,25112,13207,22226
61175,18581,14758,54906
66972,42121,1356,5983
24004,32654,7410,65822
13773,27870,47719,58336
46682,30837,14998,44813
87474,6574,10012,3984
21732,39861,44934,9613
87390,84804,5722,867
80627,81854,6442,12705
61913,62292,28270,30346
36427,42812,43139,14318
21609,20898,19093,27711
3324,49514,15090,5230
17227,45543,52527,20805
21587,71800,28683,14486
80728,329,14885,70545
8275,75934,16895,4369
11177,48281,82757,14695
94210,17632,3941,73560
17512,53595,64245,33177
60560,66331,3135,15335
71933,27072,9539,44105
97391,26916,671,44916
2190,84875,16320,13485
96447,9740,1611,3247
18414,98427,29620,1276
27944,19268,56878,35234
56919,73049,42704,10426
44627,66995,6097,32137
93010,4925,2802,52737
55135,83273,3806,9230
44414,73322,51940,19889
11766,38686,39815,56624
4086,17133,42445,41208
97055,12882,347,5048
87087,10784,5105,50695
68903,67869,12505,21363
80362,59002,18028,10770
27564,91769,30797,7015
81559,92596,3480,6670
55909,19576,17015,37004
31868,26330,24890,65407
12969,98118,17955,328
11084,87463,36559,9204
70647,36980,16694,59114
71213,60878,12768,1912
17745,70654,81000,13565
24076,37900,49271,37730
23011,6613,55216,14460
93719,48746,245,14362
94564,96843,4848,963
19722,65858,31693,15170
32850,43804,40561,48309
27848,70926,19641,4190
26887,20341,47707,70285
3704,98527,86075,1456
38093,95644,42929,90
93150,97833,743,772
74854,97194,19172,1735
91135,45906,5315,45002
38949,589,8898,20124
55305,99942,2377,39
33193,33017,32811,7092
59575,84056,4453,5748
19924,11536,64781,87574
28875,17318,20396,13180
68275,67389,8648,28988
52043,38128,11391,17012
3672,79850,94034,2509
78355,39278,6405,14982
42333,44231,23940,38705
23224,33775,4130,8842
50742,82005,12960,12556
41410,74076,31559,18580
43679,79876,33143,2847
63939,56259,34652,15559
49966,25483,6918,67713
80002,41126,1794,44207
45710,75744,49953,1186
36145,42606,45088,47427
81412,10736,18343,70366
97164,32202,180,38564
30728,4762,61399,9892
2736,32385,48425,62703
38585,15062,56031,42594
40884,78288,53053,20672
98987,72267,337,21375
67069,53370,13344,13260
88354,90812,1340,3695
15880,71821,30710,14080
15049,65967,55951,26978
8094,77396,83113,9905
28780,99068,26075,372
1682,10083,11418,66655
33582,48168,17652,15782
81486,97013,9757,2939
64009,74912,35728,13461
42384,91085,16447,2066
68440,31737,2647,37348
30263,45209,2786,18290
66720,17950,29394,81817
72504,17555,24662,13583
26661,57589,5857,32533
95672,86206,4267,2338
38442,44438,42832,46588
52154,8895,30475,2305
5020,28773,77283,52513
37945,82875,20352,14752
38565,707,31630,85279
57264,98656,33327,1293
33264,67812,1593,8203
43220,63562,1406,13703
38721,88679,52861,8371
37771,34906,37767,50932
18440,16214,62455,28918
42163,80349,30289,14213
32911,8407,34790,79484
1980,66463,85048,6264
37383,33104,14707,5970
61597,74504,31745,7091
61847,6909,14551,51341
89419,52158,3586,1148
46407,63843,31173,32664
78258,52634,12803,29732
34244,50171,25383,30996
41761,17371,33944,39807
99406,93053,383,3324
5788,4087,92428,47688
5401,56463,54155,19598
79809,68741,9167,27629
5556,12187,25444,18817
1950,15156,49420,53198
14539,19895,83653,77188
9039,55770,50506,13533
26395,35719,25151,40615
85073,77793,7571,18380
1357,96848,34206,2260
79132,53932,9352,23589
54199,77837,27207,17013
91736,39661,7974,30850
73230,15289,5350,1025
92652,29678,5573,46106
