95091,84732
94862,2114
42501,21380
71850,56341
61459,61886
91272,65597
13149,40725
28175,20980
96775,80502
51108,13516
44679,28697
79586,35073
63339,37485
92531,22988
6526,20443
67078,41159
55710,81069
83897,12367
44009,93222
60616,8988
87515,52148
98092,87475
72071,36750
56172,40681
90241,36971
61663,18802
65332,526
56220,37862
24258,36594
23663,5067
29301,17683
17396,80145
784,89810
1534,91321
44710,1588
62130,20085
5507,52214
62322,63387
36761,67486
84312,21357
51658,11132
47103,53769
57807,27028
71909,98648
2840,74812
70798,42111
45769,69266
73464,93052
73688,93686
93472,19913
8309,98773
56842,37883
40900,10820
67566,22507
41010,28346
47730,41741
7849,58054
83899,82648
34929,42732
18927,10286
22115,51264
15598,67508
10768,14746
32548,98773
55155,45989
53173,29129
45769,67596
28376,27620
24396,88667
1977,37194
78742,20438
58050,2261
66208,93712
92887,20870
11150,7951
38517,50389
32169,51358
24312,55736
48295,80977
3258,2205
82006,17387
59448,75875
59827,72479
96550,26165
78101,11060
53746,13243
29235,1935
20847,5659
42922,65167
34034,28776
21400,5888
3784,95166
10419,38577
7082,34395
71894,91929
62723,54281
46088,35326
92682,67862
28553,53214
31129,66481
9052,11026
52907,671
341,93618
29938,38071
49028,72594
64521,10796
74425,70172
86115,7288
53648,96503
50134,55460
48237,89188
44260,67152
2417,65702
73035,81370
45232,66872
42327,72021
56508,67546
85441,13172
86081,78728
24166,67279
25152,88530
55747,88048
47396,21178
64051,93141
78321,35176
81536,59201
88071,96210
64577,38190
95401,4830
75672,31157
45208,98229
24355,85124
72986,31066
48259,37792
94379,40193
1584,16950
36767,61743
27857,16501
97400,27933
89673,71750
85244,40910
7347,61199
90507,5932
30932,21804
99473,26822
47029,77227
29839,11542
70575,7162
5900,71019
71937,86443
21058,61747
32695,46466
84343,25448
66528,50480
27436,7981
69767,35675
47054,74674
60264,9176
83262,16156
32872,12607
58216,12827
64706,34875
17541,92991
61631,86415
86308,35850
18892,63181
60335,81438
62422,33790
21626,2376
94680,8333
9535,626
2600,85915
80488,69088
11806,55325
43967,96702
3476,84477
95548,49084
38721,43117
60670,39163
52518,6779
36138,39
91738,17368
94929,71010
14075,70514
86966,55824
68273,46738
55610,59475
33189,40619
12715,68944
63838,34162
80925,58673
48050,23551
25972,28476
8994,98043
32117,33428
97992,69490
52710,31039
85399,27326
54767,38573
13663,48060
13283,33282
24577,22555
96368,12456
77946,26857
31772,47774
53003,40147
34679,83400
59233,20212
8447,52823
81407,33094
85951,40456
41920,42158
66411,52710
99497,7254
29800,79071
19027,7374
807,89727
10535,3162
29161,81066
2467,74004
84228,25448
9995,87553
62222,22100
47274,79731
16879,50957
37334,39624
61536,60061
37550,78830
34372,54857
24456,25664
84758,47645
65858,15122
52770,30746
16889,96220
94862,3622
66586,72621
94297,63276
89225,92233
19661,55947
44723,10721
65182,6654
26451,45561
